OBJECTID,NOMBRE_DEL,TITULAR,MUNICIPIO,PROVINCIA,UTM_X__Hus,UTM_Y__Hus,MEDIO_RECE,NATURALEZA,CARACT__DE,VOLUMEN__m,NATURALE_1
114,FÁBRICA PRODUCTOS CERÁMICOS ALCALAGRES (URBANO),"ALCALAGRES, S.A.",CAMARMA DE ESTERUELAS,MADRID,467672.00000000000,4487316.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,5795.00000000000,CATEGORÍA I
115,FINCA EL COLEGIO,PERSONA FÍSICA,CAMARMA DE ESTERUELAS,MADRID,469012.00000000000,4491771.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,913.00000000000,CATEGORÍA I
116,EDAR CAMPO REAL,CANAL DE ISABEL II,CAMPO REAL,MADRID,465052.00000000000,4465089.00000000000,BARRANCO DE LA VEGA,URBANO O ASIMILABLE,2.000-10.000 h-e,448950.00000000000,CATEGORÍA I
117,EL MOLINO DE LA HORCAJADA (VIV. UNIFAMILIAR),PERSONA FÍSICA,CANENCIA,MADRID,437985.00000000000,4532530.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,330.00000000000,CATEGORÍA I
118,EDAR CARABAÑA,CANAL DE ISABEL II,CARABAÑA,MADRID,478912.00000000000,4454916.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,2.000-10.000 h-e,463915.00000000000,CATEGORÍA I
119,EDAR CENICIENTOS,CANAL DE ISABEL II,CENICIENTOS,MADRID,375025.00000000000,4457133.00000000000,ARROYO DE LOS MOLINILLOS,URBANO O ASIMILABLE,2.000-10.000 h-e,748250.00000000000,CATEGORÍA I
120,CENTRO TRABAJO EMBALSE NAVALMEDIO,CANAL DE ISABEL II,CERCEDILLA,MADRID,412241.00000000000,4511433.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,55.00000000000,CATEGORÍA I
121,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,CERCEDILLA,MADRID,409739.00000000000,4512531.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.00000000000,CATEGORÍA I
122,EDAR CERVERA DE BUITRAGO,CANAL DE ISABEL II,CERVERA DE BUITRAGO,MADRID,454995.00000000000,4530090.00000000000,RÍO LOZOYA,URBANO O ASIMILABLE,<2.000 h-e,91250.00000000000,CATEGORÍA I
123,AGROPECUARIA LOS QUEMADOS (VIV. UNIFAMILIAR),"AGROPECUARIA LOS QUEMADOS, S.L.",CHAPINERIA,MADRID,396871.00000000000,4466922.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
124,EDAR CHAPINERIA,CANAL DE ISABEL II,CHAPINERIA,MADRID,398051.00000000000,4470018.00000000000,ARROYO ONCALADA,URBANO O ASIMILABLE,2.000-10.000 h-e,299300.00000000000,CATEGORÍA I
125,LOS QUEMADOS (VIVIENDA GUARDA),PERSONA FÍSICA,CHAPINERIA,MADRID,396909.00000000000,4467590.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
126,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,CHAPINERIA,MADRID,396969.00000000000,4467202.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
127,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,CHAPINERIA,MADRID,396805.00000000000,4466802.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
128,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,CHAPINERIA,MADRID,396525.00000000000,4466716.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
129,"E.S. CTRA. M-311, KM 10,500","FRIMAQUAN, S.L.",CHINCHON,MADRID,460208.00000000000,4450542.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,830.00000000000,CATEGORÍA I
130,"E.S. CTRA. M-313, KM 19,200","ESTACION DE SERVICIO CHINCHON, S.A.",CHINCHON,MADRID,463507.00000000000,4444212.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,3576.00000000000,CATEGORÍA I
131,EDAR CHINCHON,CANAL DE ISABEL II,CHINCHON,MADRID,461146.00000000000,4442801.00000000000,ARROYO CARCABILLAS,URBANO O ASIMILABLE,>10.000 h-e,1144640.00000000000,CATEGORÍA I
132,NAVE ALMACEN FORESTAL ESTUDIOS E INGENIERIA,"ESTUDIOS E INGENIERIA, S.L.",CHINCHON,MADRID,461153.00000000000,4448398.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.00000000000,CATEGORÍA I
133,EDAR SOTO GUTIERREZ,CANAL DE ISABEL II,CIEMPOZUELOS,MADRID,452447.00000000000,4447849.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,>10.000 h-e,9490000.00000000000,CATEGORÍA I
134,"GRAVERA ""EL CERRÓN"" HERMANOS PORRES (ASEOS)","HERMANOS PORRES, S.A.",CIEMPOZUELOS,MADRID,449165.00000000000,4445838.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,750.00000000000,CATEGORÍA I
135,EDAR COBEÑA,CANAL DE ISABEL II,COBEÑA,MADRID,456020.00000000000,4490635.00000000000,ARROYO LAS QUEMADAS,URBANO O ASIMILABLE,>10.000 h-e,820155.00000000000,CATEGORÍA I
136,ALMACÉN MAQUINARIA ADRA EMPRESA CONSTRUCTORA (ASEOS ),"ADRA EMPRESA CONSTRUCTORA, S.A.",COLLADO MEDIANO,MADRID,413091.00000000000,4504193.00000000000,ARROYO LINOS,URBANO O ASIMILABLE,<2.000 h-e,684.00000000000,CATEGORÍA III
137,EDAR EL ENDRINAL,CANAL DE ISABEL II,COLLADO VILLALBA,MADRID,415890.00000000000,4496890.00000000000,RÍO GUADARRAMA,URBANO O ASIMILABLE,>10.000 h-e,13281620.00000000000,CATEGORÍA I
138,URB. DOMINIO DE FONTENEBRO (1ª FASE),COM. PROP. DOMINIO DE FONTENEBRO (1ª FASE),COLLADO VILLALBA,MADRID,418100.00000000000,4501238.00000000000,ARROYO ARENAS,URBANO O ASIMILABLE,<2.000 h-e,30600.00000000000,CATEGORÍA I
139,EDAR COLMENAR DE OREJA,CANAL DE ISABEL II,COLMENAR DE OREJA,MADRID,466320.00000000000,4438257.00000000000,ARROYO ESTACA,URBANO O ASIMILABLE,2.000-10.000 h-e,411355.00000000000,CATEGORÍA I
140,FÁBRICA DE CAL RASACAL (ASEOS),"RASACAL, S.L.",COLMENAR DE OREJA,MADRID,467097.00000000000,4441262.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,312.00000000000,CATEGORÍA I
141,RESIDENCIA ASOCIACION MARIA DE NAZARET,ASOC. MARIA DE NAZARET,COLMENAR DE OREJA,MADRID,455720.00000000000,4433710.00000000000,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
142,URB. LOS VALLEJOS,JUNTA COMPENSACION LOS VALLEJOS,COLMENAR DE OREJA,MADRID,461589.00000000000,4436537.00000000000,ARROYO MINGORRUBIO DE LA CAÑADA,URBANO O ASIMILABLE,<2.000 h-e,23000.00000000000,CATEGORÍA I
143,URB. VALLE DE SAN JUAN,E.U.C. URB. VALLE DE SAN JUAN,COLMENAR DE OREJA,MADRID,461067.00000000000,4435200.00000000000,ARROYO MINGORRUBIO DE LA CAÑADA,URBANO O ASIMILABLE,<2.000 h-e,111836.00000000000,CATEGORÍA I
144,CENTRO TRABAJO DE BOMBEO SAN JUAN II,CANAL DE ISABEL II,COLMENAR DEL ARROYO,MADRID,396541.00000000000,4475505.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,363.00000000000,CATEGORÍA I
145,EDAR COLMENAR DE ARROYO,CANAL DE ISABEL II,COLMENAR DEL ARROYO,MADRID,398843.00000000000,4474063.00000000000,ARROYO ONCALADA,URBANO O ASIMILABLE,2.000-10.000 h-e,299300.00000000000,CATEGORÍA I
146,ESTACION BOMBEO PICADAS II,CANAL DE ISABEL II,COLMENAR DEL ARROYO,MADRID,396673.00000000000,4475505.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,165.00000000000,CATEGORÍA I
147,RESTAURANTE EL CHAPARRAL,PERSONA FÍSICA,COLMENAR DEL ARROYO,MADRID,400750.00000000000,4470880.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,2190.00000000000,CATEGORÍA I
148,URB. VALLE DEL SOL,E.U.C.C. URBANIZACIÓN VALLE DEL SOL,COLMENAR DEL ARROYO,MADRID,400767.00000000000,4476830.00000000000,ARROYO YUNTAS,URBANO O ASIMILABLE,<2.000 h-e,36135.00000000000,CATEGORÍA I
149,CANTERA EL CARTERO (ASEOS),"HOLCIM ÁRIDOS, S.L.",COLMENAR VIEJO,MADRID,437141.00000000000,4501543.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,132.00000000000,CATEGORÍA I
150,"CONCESIONARIOS AUTOMOVILES M-607, KM 28,400","GESTORIA BARTOLOME, S.A.",COLMENAR VIEJO,MADRID,437850.00000000000,4499238.00000000000,AFLUENTE DEL BARRANCO TERREROS,URBANO O ASIMILABLE,<2.000 h-e,3744.00000000000,CATEGORÍA III
151,DEPÓSITO CONTROLADO RSU COLMENAR VIEJO (ASEOS),CONSEJERÍA DE MEDIO AMBIENTE Y ORDENACIÓN DEL TERRITORIO CAM,COLMENAR VIEJO,MADRID,439080.00000000000,4501133.00000000000,ARROYO INNOMINADO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
152,"E.S. CTRA. A-1, KM 29 M.I.",CEDIPSA,COLMENAR VIEJO,MADRID,449991.00000000000,4498512.00000000000,BARRANCO DEL BARRENOSO,INDUSTRIAL,CLASE 1 Resto,5950.00000000000,CATEGORÍA I
153,"E.S. CTRA. M-607, KM 28,00 M.I. (ASEOS)","CAMPSA ESTACIONES DE SERVICIO, S.A.",COLMENAR VIEJO,MADRID,438099.00000000000,4498953.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,342.00000000000,CATEGORÍA I
154,"E.S. CTRA. M-607, KM. 28,200 M.D.","CAMPSA ESTACIONES DE SERVICIO, S.A.",COLMENAR VIEJO,MADRID,438240.00000000000,4499045.00000000000,ARROYO DEL POCITO PASCUAL,INDUSTRIAL,CLASE 1 Resto,1221.00000000000,CATEGORÍA I
155,EDAR NAVARROSILLOS,CANAL DE ISABEL II,COLMENAR VIEJO,MADRID,433991.00000000000,4499143.00000000000,ARROYO NAVARROSILLO,URBANO O ASIMILABLE,>10.000 h-e,5840000.00000000000,CATEGORÍA I
156,ETAP COLMENAR (ASEOS),CANAL DE ISABEL II,COLMENAR VIEJO,MADRID,438390.00000000000,4499145.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,986.00000000000,CATEGORÍA I
157,"EXPLOTACION GANADERA ""PEÑA DEL AGUA""",PERSONA FÍSICA,COLMENAR VIEJO,MADRID,431572.00000000000,4504468.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
158,EXPLOTACION GANADERA FELIPE ÁVILA E HIJAS (ASEOS),"FELIPE ÁVILA E HIJAS, S.L.",COLMENAR VIEJO,MADRID,435418.00000000000,4496214.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,82.00000000000,CATEGORÍA I
159,PERSONA FÍSICA (CENTRO HIPICO),PERSONA FÍSICA,COLMENAR VIEJO,MADRID,443391.00000000000,4498793.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.00000000000,CATEGORÍA I
160,PLANTA CLASIFICACIÓN ENVASES COLMENAR VIEJO (ASEOS),"GESTIÓN Y DESARROLLO DEL MEDIO AMBIENTE DE MADRID, S.A.",COLMENAR VIEJO,MADRID,438022.00000000000,4501736.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,494.00000000000,CATEGORÍA I
161,PLANTA DE TRATAMIENTO RCDS CESPA COLMENAR VIEJO (ASEOS),"CESPA GESTIÓN DE RESIDUOS, S.A.",COLMENAR VIEJO,MADRID,437941.00000000000,4500985.00000000000,ARROYO SALOBRAL,URBANO O ASIMILABLE,<2.000 h-e,346.00000000000,CATEGORÍA I
162,POL. IND. LA MINA,"E.U.C. POLIG. IND. ""LA MINA""",COLMENAR VIEJO,MADRID,435891.00000000000,4500293.00000000000,ARROYO SOLEDAD,URBANO O ASIMILABLE,2.000-10.000 h-e,366215.00000000000,CATEGORÍA I
163,CASETAS DE OBRAS DE AMPLIACIÓN ETAP VALMAYOR,ETAP VALMAYOR UTE,COLMENAREJO,MADRID,413015.00000000000,4486899.00000000000,ARROYO DE LA PERALEDA,URBANO O ASIMILABLE,<2.000 h-e,2730.00000000000,CATEGORÍA I
164,CENTRO HIPICO EL PALANCAR,PERSONA FÍSICA,COLMENAREJO,MADRID,412919.00000000000,4489838.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1022.00000000000,CATEGORÍA I
165,CENTRO TRABAJO Y RESIDENCIA PRESA VALMAYOR,CANAL DE ISABEL II,COLMENAREJO,MADRID,411456.00000000000,4488321.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,325.00000000000,CATEGORÍA I
166,EDAR COLMENAREJO ESTE,CANAL DE ISABEL II,COLMENAREJO,MADRID,415356.00000000000,4488691.00000000000,ARROYO PALACIOS,URBANO O ASIMILABLE,2.000-10.000 h-e,374125.00000000000,CATEGORÍA I
167,EDAR COLMENAREJO OESTE,CANAL DE ISABEL II,COLMENAREJO,MADRID,413107.00000000000,4488417.00000000000,ARROYO DE LA PERALERA,URBANO O ASIMILABLE,>10.000 h-e,1047550.00000000000,CATEGORÍA I
168,ETAP VALMAYOR (ASEOS),CANAL DE ISABEL II,COLMENAREJO,MADRID,412853.00000000000,4487320.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.00000000000,CATEGORÍA I
169,EXPLOTACION AGRARIA BIUR-FOSA A (ASEOS),"BIUR, S.A.",COLMENAREJO,MADRID,416099.00000000000,4484920.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
170,EXPLOTACION AGRARIA BIUR-FOSA B (ASEOS),"BIUR, S.A.",COLMENAREJO,MADRID,416069.00000000000,4484920.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
171,EXPLOTACION AGRARIA BIUR-FOSA C (ASEOS),"BIUR, S.A.",COLMENAREJO,MADRID,416049.00000000000,4484880.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
172,PERSONA FÍSICA (ASEOS EXPLOTACIÓN VACUNO),PERSONA FÍSICA,CORPA,MADRID,477329.00000000000,4475237.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
173,FABRICA TABLEROS FABRICADOS REYNA (ASEOS),"FABRICADOS REYNA, S.A.",CUBAS DE LA SAGRA,MADRID,430852.00000000000,4447900.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
174,PERSONA FÍSICA (CENTRO CANINO),PERSONA FÍSICA,DAGANZO DE ARRIBA,MADRID,461383.00000000000,4489822.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,25.00000000000,CATEGORÍA I
175,CAMPING CARAVANING EL ESCORIAL,"GRUPO PLANETA AZUL, S.A.",ESCORIAL (EL),MADRID,407681.00000000000,4496906.00000000000,ARROYO LOCO,URBANO O ASIMILABLE,<2.000 h-e,100000.00000000000,CATEGORÍA III
176,EDAR LOS ESCORIALES,CANAL DE ISABEL II,ESCORIAL (EL),MADRID,406918.00000000000,4492976.00000000000,RÍO AULENCIA,URBANO O ASIMILABLE,>10.000 h-e,5475000.00000000000,CATEGORÍA I
177,URB. PERALEJO (RESIDENCIAL ABANTOS),AYUNTAMIENTO DE EL ESCORIAL,ESCORIAL (EL),MADRID,405702.00000000000,4488712.00000000000,ARROYO FUENTE VIEJA,URBANO O ASIMILABLE,<2.000 h-e,17520.00000000000,CATEGORÍA I
178,URB. PINOSOL,COM. PROP. URB. PINOSOL,ESCORIAL (EL),MADRID,405286.00000000000,4489526.00000000000,ARROYO FUENTE VIEJA,URBANO O ASIMILABLE,<2.000 h-e,94600.00000000000,CATEGORÍA I
179,URB. PRADO DE EL ESCORIAL,COM. PROP. URB. PRADO DE EL ESCORIAL,ESCORIAL (EL),MADRID,405291.00000000000,4489093.00000000000,ARROYO FUENTE VIEJA,URBANO O ASIMILABLE,<2.000 h-e,5110.00000000000,CATEGORÍA I
180,CENTRO DE MENORES TERESA DE CALCUTA,ASOCIACIÓN PARA LA GESTIÓN DE LA INTEGRACIÓN SOCIAL,ESTREMERA,MADRID,487178.00000000000,4452440.00000000000,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,27010.00000000000,CATEGORÍA I
181,CENTRO PENITENCIARIO MADRID VII (ESTREMERA),DIRECCION GENERAL DE INSTITUCIONES PENITENCIARIAS,ESTREMERA,MADRID,494295.00000000000,4440684.00000000000,ARROYO SALADO,URBANO O ASIMILABLE,>10.000 h-e,641488.00000000000,CATEGORÍA I
182,EDAR ESTREMERA,CANAL DE ISABEL II,ESTREMERA,MADRID,491659.00000000000,4447172.00000000000,ARROYO SEPULCRO,URBANO O ASIMILABLE,2.000-10.000 h-e,224475.00000000000,CATEGORÍA I
183,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,ESTREMERA,MADRID,491787.00000000000,4444552.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
184,EDAR FRESNEDILLAS DE LA OLIVA,CANAL DE ISABEL II,FRESNEDILLAS DE LA OLIVA,MADRID,400524.00000000000,4481434.00000000000,ARROYO TENIENTE,URBANO O ASIMILABLE,2.000-10.000 h-e,299300.00000000000,CATEGORÍA I
185,EDAR RIBATEJADA-FRESNO DE TOROTE,CANAL DE ISABEL II,FRESNO DE TOROTE,MADRID,464860.00000000000,4492435.00000000000,ARROYO TOROTE,URBANO O ASIMILABLE,2.000-10.000 h-e,748250.00000000000,CATEGORÍA I
186,"E.S. CTRA. M-317, KM 3,100","ESTACIÓN DE SERVICIO MARTÍN DE LA MORENA, S.L.",FUENTE EL SAZ DE JARAMA,MADRID,458907.00000000000,4501224.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,1007.00000000000,CATEGORÍA I
187,EDAR FUENTE EL SAZ,CANAL DE ISABEL II,FUENTE EL SAZ DE JARAMA,MADRID,453021.00000000000,4499047.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,>10.000 h-e,3212000.00000000000,CATEGORÍA I
188,ESCUELA HÍPICA CLARIN LAS BRIDAS,"CLARIN LAS BRIDAS, S.L.",FUENTE EL SAZ DE JARAMA,MADRID,454133.00000000000,4498416.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,560.00000000000,CATEGORÍA I
189,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,FUENTE EL SAZ DE JARAMA,MADRID,454391.00000000000,4496492.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,50.00000000000,CATEGORÍA I
190,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,FUENTE EL SAZ DE JARAMA,MADRID,454391.00000000000,4496342.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,438.00000000000,CATEGORÍA I
191,PERSONA FÍSICA (VIVIENDA Y ASEOS NAVE),PERSONA FÍSICA,FUENTE EL SAZ DE JARAMA,MADRID,455157.00000000000,4496306.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
192,ALBERGUE Y PISTAS DEPORTIVAS FUENTIDUEÑA (ASEOS),AYUNTAMIENTO DE FUENTIDUEÑA DE TAJO,FUENTIDUEÑA DE TAJO,MADRID,487007.00000000000,4440092.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
193,"AREA DE SERVICIO A-3, PK. 68","DISTRIBUCIONES PETROLIFERAS ANA, S.A.",FUENTIDUEÑA DE TAJO,MADRID,490340.00000000000,4437192.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,8395.00000000000,CATEGORÍA I
194,EDAR FUENTIDUEÑA DE TAJO,CANAL DE ISABEL II,FUENTIDUEÑA DE TAJO,MADRID,486698.00000000000,4439303.00000000000,RÍO TAJO,URBANO O ASIMILABLE,2.000-10.000 h-e,374125.00000000000,CATEGORÍA I
195,FÁBRICA ÁCIDO TARTÁRICO QUÍMICA SARASA (REFRIGERACIÓN),"COMERCIAL QUIMICA SARASA, S.L.",FUENTIDUEÑA DE TAJO,MADRID,489065.00000000000,4441787.00000000000,RÍO TAJO,INDUSTRIAL,CLASE 2 Refrigeración,1400000.00000000000,CATEGORÍA I
196,PERSONA FÍSICA (VIVIENDAS),PERSONA FÍSICA,FUENTIDUEÑA DE TAJO,MADRID,483190.00000000000,4443642.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,3650.00000000000,CATEGORÍA I
197,PLANTA HORMIGON GRAVERAS ACICOYA (ASEOS),"GRAVERAS ACICOYA, S.A.",FUENTIDUEÑA DE TAJO,MADRID,487340.00000000000,4439250.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
198,RESTAURANTE CAFETERIA MAYTE SASAMAR,"SASAMAR, S.L.",FUENTIDUEÑA DE TAJO,MADRID,487200.00000000000,4440765.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.00000000000,CATEGORÍA I
199,URB. LA ALARILLA,AYUNTAMIENTO DE FUENTIDUEÑA DE TAJO,FUENTIDUEÑA DE TAJO,MADRID,488343.00000000000,4437995.00000000000,ARROYO DE FUENTEMARIA,URBANO O ASIMILABLE,2.000-10.000 h-e,146000.00000000000,CATEGORÍA I
200,CENTRO RIOSALUD Y APARTAMENTOS LAGOSPARK,"RIOSALUD, S.A.",GALAPAGAR,MADRID,420323.00000000000,4487028.00000000000,RÍO GUADARRAMA,URBANO O ASIMILABLE,<2.000 h-e,36500.00000000000,CATEGORÍA I
201,CENTRO TRABAJO PRESA POZO DE LAS NIEVES,CANAL DE ISABEL II,GALAPAGAR,MADRID,416296.00000000000,4495541.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,50.00000000000,CATEGORÍA I
202,EDAR TORRELODONES-GALAPAGAR,CANAL DE ISABEL II,GALAPAGAR,MADRID,418241.00000000000,4492443.00000000000,RÍO GUADARRAMA,URBANO O ASIMILABLE,>10.000 h-e,5475000.00000000000,CATEGORÍA I
203,URB. LAS CUESTAS,E.U.C.C. URB. LAS CUESTAS,GALAPAGAR,MADRID,416605.00000000000,4485605.00000000000,ARROYO PALACIOS,URBANO O ASIMILABLE,<2.000 h-e,91250.00000000000,CATEGORÍA I
204,EDAR RIOSEQUILLO,CANAL DE ISABEL II,GARGANTA DE LOS MONTES,MADRID,440545.00000000000,4532725.00000000000,ARROYO DE LA PAJARILLA,URBANO O ASIMILABLE,>10.000 h-e,949000.00000000000,CATEGORÍA I
205,CAMPING MONTE HOLYDAY,"CAMPING MONTE HOLIDAY, S.L.",GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO,MADRID,438459.00000000000,4533411.00000000000,ARROYO DEL COCO,URBANO O ASIMILABLE,<2.000 h-e,54750.00000000000,CATEGORÍA I
206,EDAR PINILLA DE BUITRAGO,CANAL DE ISABEL II,GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO,MADRID,442054.00000000000,4536991.00000000000,ARROYO EL CHORRO,URBANO O ASIMILABLE,<2.000 h-e,22163.00000000000,CATEGORÍA I
207,EDAR CUENCA BAJA ARROYO CULEBRO,CANAL DE ISABEL II,GETAFE,MADRID,448930.00000000000,4461602.00000000000,ARROYO CULEBRO,URBANO O ASIMILABLE,>10.000 h-e,63072000.00000000000,CATEGORÍA I
208,EDAR SUR,AYUNTAMIENTO DE MADRID,GETAFE,MADRID,447525.00000000000,4462266.00000000000,RÍO MANZANARES,URBANO O ASIMILABLE,>10.000 h-e,204796390.00000000000,CATEGORÍA I
209,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,GRIÑON,MADRID,426292.00000000000,4450973.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,510.00000000000,CATEGORÍA I
210,EDAR GUADALIX DE LA SIERRA,CANAL DE ISABEL II,GUADALIX DE LA SIERRA,MADRID,442180.00000000000,4515185.00000000000,RÍO GUADALIX,URBANO O ASIMILABLE,>10.000 h-e,1277500.00000000000,CATEGORÍA I
211,PERSONA FÍSICA (CASETA DE APEROS),PERSONA FÍSICA,GUADALIX DE LA SIERRA,MADRID,439173.00000000000,4512645.00000000000,ARROYO DE LAS CHORRERAS,URBANO O ASIMILABLE,<2.000 h-e,29.00000000000,CATEGORÍA I
212,CENTRO TRABAJO EMBALSE LA JAROSA,CANAL DE ISABEL II,GUADARRAMA,MADRID,405390.00000000000,4502440.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2263.00000000000,CATEGORÍA I
213,EDAR GUADARRAMA (EL CHAPARRAL),CANAL DE ISABEL II,GUADARRAMA,MADRID,409953.00000000000,4500710.00000000000,RÍO GUADARRAMA,URBANO O ASIMILABLE,>10.000 h-e,4818000.00000000000,CATEGORÍA I
214,ETAP LA JAROSA (ASEOS),CANAL DE ISABEL II,GUADARRAMA,MADRID,405830.00000000000,4502860.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.00000000000,CATEGORÍA I
215,FINCA LA JAROSILLA (ASEOS),"CORPORACIÓN BORSON, S.L.",GUADARRAMA,MADRID,406171.00000000000,4501126.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,526.00000000000,CATEGORÍA I
216,URB. U.A.-3 LAS CABEZUELAS,AYUNTAMIENTO DE GUADARRAMA,GUADARRAMA,MADRID,410441.00000000000,4501179.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,7665.00000000000,CATEGORÍA I
217,EDAR LA HIRUELA,CANAL DE ISABEL II,HIRUELA (LA),MADRID,461936.00000000000,4547546.00000000000,ARROYO FUENTECILLA,URBANO O ASIMILABLE,<2.000 h-e,22426.00000000000,CATEGORÍA I
218,EDAR AOSLOS,CANAL DE ISABEL II,HORCAJO DE LA SIERRA,MADRID,450103.00000000000,4544947.00000000000,ARROYO EGIDO,URBANO O ASIMILABLE,<2.000 h-e,29959.00000000000,CATEGORÍA I
219,EDAR HORCAJO DE LA SIERRA,CANAL DE ISABEL II,HORCAJO DE LA SIERRA,MADRID,450584.00000000000,4545959.00000000000,RÍO MADARQUILLOS,URBANO O ASIMILABLE,<2.000 h-e,59831.00000000000,CATEGORÍA I
220,EDAR HORCAJUELO DE LA SIERRA,CANAL DE ISABEL II,HORCAJUELO DE LA SIERRA,MADRID,454192.00000000000,4545278.00000000000,ARROYO GRANDE,URBANO O ASIMILABLE,<2.000 h-e,44939.00000000000,CATEGORÍA I
221,ACADEMIA INGENIEROS EJERCITO DE TIERRA,ACADEMIA DE INGENIEROS DEL EJÉRCITO DE TIERRA,HOYO DE MANZANARES,MADRID,425844.00000000000,4497674.00000000000,ARROYO MANINA,URBANO O ASIMILABLE,<2.000 h-e,127750.00000000000,CATEGORÍA I
